           1       13845       13846       19061           
       13733       18739       13761       13746       13565       18880
       13734       13749       13762       18740       13566       18882
       13735       13750       13763       13748       13567       18884
       13736       13751       13764       13749       13568       18885
       13737       13752       13765       13750       13569       18886
       13738       13753       13766       13751       13570       18887
       13739       13754       13767       13752       13571       18888
       13740       13755       13768       13753       13572       18889
       13741       13756       13769       13754       13573       18890
       13742       13757       13770       13755       13574       18891
       13743       13758       13771       13756       13575       18892
       13744       13759       13772       13757       13576       18893
       13745       13760       13773       13758       13577       18894
       13746       13761       13774       13759       13578       18895
       13747       18741       13775       13760       13579       18896
       13748       13763       13776       18742       13580       18898
       13749       13764       13777       13762       13581       18900
       13750       13765       13778       13763       13582       18901
       13751       13766       13779       13764       13583       18902
       13752       13767       13780       13765       13584       18903
       13753       13768       13781       13766       13585       18904
       13754       13769       13782       13767       13586       18905
       13755       13770       13783       13768       13587       18906
       13756       13771       13784       13769       13588       18907
       13757       13772       13785       13770       13589       18908
       13758       13773       13786       13771       13590       18909
       13759       13774       13787       13772       13591       18910
       13760       13775       13788       13773       13592       18911
       13761       18743       13789       13774       13593       18912
       13762       13777       13790       18744       13594       18914
       13763       13778       13791       13776       13595       18916
       13764       13779       13792       13777       13596       18917
       13765       13780       13793       13778       13597       18918
       13766       13781       13794       13779       13598       18919
       13767       13782       13795       13780       13599       18920
       13768       13783       13796       13781       13600       18921
       13769       13784       13797       13782       13601       18922
       13770       13785       13798       13783       13602       18923
       13771       13786       13799       13784       13603       18924
       13772       13787       13800       13785       13604       18925
       13773       13788       13801       13786       13605       18926
       13774       13789       13802       13787       13606       18927
       13775       18745       13803       13788       13607       18928
       13776       13791       13804       18746       13608       18930
       13777       13792       13805       13790       13609       18932
       13778       13793       13806       13791       13610       18933
       13779       13794       13807       13792       13611       18934
       13780       13795       13808       13793       13612       18935
       13781       13796       13809       13794       13613       18936
       13782       13797       13810       13795       13614       18937
       13783       13798       13811       13796       13615       18938
       13784       13799       13812       13797       13616       18939
       13785       13800       13813       13798       13617       18940
       13786       13801       13814       13799       13618       18941
       13787       13802       13815       13800       13619       18942
       13788       13803       13816       13801       13620       18943
       13789       18747       13817       13802       13621       18944
       13790       13805       13818       18748       13622       18946
       13791       13806       13819       13804       13623       18948
       13792       13807       13820       13805       13624       18949
       13793       13808       13821       13806       13625       18950
       13794       13809       13822       13807       13626       18951
       13795       13810       13823       13808       13627       18952
       13796       13811       13824       13809       13628       18953
       13797       13812       13825       13810       13629       18954
       13798       13813       13826       13811       13630       18955
       13799       13814       13827       13812       13631       18956
       13800       13815       13828       13813       13632       18957
       13801       13816       13829       13814       13633       18958
       13802       13817       13830       13815       13634       18959
       13803       18749       13831       13816       13635       18960
       13804       13819       13832       18750       13636       18962
       13805       13820       13833       13818       13637       18964
       13806       13821       13834       13819       13638       18965
       13807       13822       13835       13820       13639       18966
       13808       13823       13836       13821       13640       18967
       13809       13824       13837       13822       13641       18968
       13810       13825       13838       13823       13642       18969
       13811       13826       13839       13824       13643       18970
       13812       13827       13840       13825       13644       18971
       13813       13828       13841       13826       13645       18972
       13814       13829       13842       13827       13646       18973
       13815       13830       13843       13828       13647       18974
       13816       13831       13844       13829       13648       18975
       13817       18751       13845       13830       13649       18976
       13818       13833       18754       18752       13650       18978
       13819       13834       18756       13832       13651       18980
       13820       13835       18757       13833       13652       18981
       13821       13836       18758       13834       13653       18982
       13822       13837       18759       13835       13654       18983
       13823       13838       18760       13836       13655       18984
       13824       13839       18761       13837       13656       18985
       13825       13840       18762       13838       13657       18986
       13826       13841       18763       13839       13658       18987
       13827       13842       18764       13840       13659       18988
       13828       13843       18765       13841       13660       18989
       13829       13844       18766       13842       13661       18990
       13830       13845       18767       13843       13662       18991
       13831       18753       18768       13844       13663       18992
                 0.       2.737903167724033E-007  1.350653223275060E-006
                 0.                      0.       8.515489497992023E-009
  1.640578593839521E-006  2.664242770307471E-005                 0.     
  2.704015566469207E-007  1.217581194498057E-006  2.760811079790994E-007
                 0.       7.752569812054036E-009  1.779476843847659E-006
  2.617568123136551E-005                 0.       2.797584703996119E-007
  1.161175524496280E-006  2.739863034302533E-007                 0.     
  7.860800335532625E-009  1.730602262477833E-006  2.670243372001793E-005
                 0.       2.932002883752326E-007  1.111590640713218E-006
  2.847823279760724E-007                 0.       8.164280501851975E-009
  1.705831018663414E-006  2.744725024739685E-005                 0.     
  3.102963012229488E-007  1.065159013479235E-006  2.997432362363051E-007
                 0.       8.550626670515193E-009  1.692185297551549E-006
  2.835190833618561E-005                 0.       3.305048048839492E-007
  1.025265333860274E-006  3.182238757044647E-007                 0.     
  8.968832842836072E-009  1.691770289045933E-006  2.925232909101693E-005
                 0.       3.523225231836771E-007  9.934617152667013E-007
  3.394885790873037E-007                 0.       9.385123923838647E-009
  1.703836584037417E-006  3.008329989000826E-005                 0.     
  3.737419815722634E-007  9.691930794272114E-007  3.618834446353032E-007
                 0.       9.787623505664545E-009  1.724145107159886E-006
  3.086424912011773E-005                 0.       3.928024150881523E-007
  9.507584747552190E-007  3.833348417517076E-007                 0.     
  1.018746847551101E-008  1.746979132349697E-006  3.166036883650348E-005
                 0.       4.077454003141542E-007  9.362012812386734E-007
  4.018940884821841E-007                 0.       1.061199037837386E-008
  1.766722256667165E-006  3.252376821962363E-005                 0.     
  4.173528370405720E-007  9.235807437770887E-007  4.158929293225756E-007
                 0.       1.109308077273945E-008  1.778605200484975E-006
  3.360642527254881E-005                 0.       4.228661220174513E-007
  9.119786526486411E-007  4.243435598061084E-007                 0.     
  1.166762733619684E-008  1.782029493499418E-006  3.507770869335167E-005
                 0.       4.335663418529565E-007  9.069664822923089E-007
  4.289118376146368E-007                 0.       1.246349248003388E-008
  1.793671195941390E-006  3.683694020328284E-005                 0.     
                 0.       8.930268913837914E-007  4.395845749144040E-007
                 0.       1.408962989060285E-008  1.359139275787937E-006
  3.944438861064992E-005  1.442592499776627E-006  2.593047042535392E-007
  1.366084118107365E-006                 0.                      0.     
  8.439642189537345E-009  3.084212702506811E-006  2.004805320907410E-005
  1.217032842274996E-006  2.556508802048081E-007  1.176371641377006E-006
  2.613022745955505E-007                 0.       7.079192435167415E-009
  2.925069691017355E-006  2.041979500951749E-005  1.150349561307089E-006
  2.693582030479345E-007  1.102212023636349E-006  2.588052325708996E-007
                 0.       7.062703746595735E-009  2.795434257704516E-006
  2.053753780827928E-005  1.094970173003588E-006  2.854633859399288E-007
  1.044615431425431E-006  2.738009978627725E-007                 0.     
  7.268439386269918E-009  2.713928389422818E-006  2.094165295022139E-005
  1.045870980586046E-006  3.033942612900584E-007  9.969294412192403E-007
  2.913182659321947E-007                 0.       7.584196570147579E-009
  2.653172103682449E-006  2.164321457845373E-005  1.005507849146911E-006
  3.227756342197980E-007  9.602761997804413E-007  3.106579546660627E-007
                 0.       7.962077193369304E-009  2.615580028199541E-006
  2.262530415923758E-005  9.748485397463844E-007  3.426206527426312E-007
  9.348020317220351E-007  3.313331867898972E-007                 0.     
  8.369481578851500E-009  2.600732456361416E-006  2.365348154313108E-005
  9.530262556842382E-007  3.614973862433036E-007  9.194651614858632E-007
  3.521962185564802E-007                 0.       8.797005710664747E-009
  2.604122157185425E-006  2.471553002682625E-005  9.382265357086000E-007
  3.778243289090328E-007  9.124271625426418E-007  3.716356953618687E-007
                 0.       9.256671455862502E-009  2.618923082042810E-006
  2.586929849846980E-005  9.285055365917964E-007  3.899221621442543E-007
  9.116489648418900E-007  3.879258074153555E-007                 0.     
  9.776631717825662E-009  2.637798075202182E-006  2.713475802341042E-005
  9.220723738658045E-007  3.962797619215536E-007  9.154793185360262E-007
  3.993481024002896E-007                 0.       1.039867978632213E-008
  2.654152006002861E-006  2.865108295515071E-005  9.183616334277723E-007
  3.966599500183969E-007  9.236819307220763E-007  4.045271895553769E-007
                 0.       1.118065882043409E-008  2.665677629078022E-006
  3.046861839479116E-005  9.243045879416718E-007  3.989226549446817E-007
  9.456783555502842E-007  4.035914481148255E-007                 0.     
  1.229446620728289E-008  2.696974302579862E-006  3.277381004309677E-005
  1.004835960546298E-006                 0.       1.009379594410871E-006
  4.058331616376099E-007                 0.       1.510856696791413E-008
  2.448749679176089E-006  3.601048613749901E-005  1.466141232843407E-006
  2.580617055606324E-007  1.441224218922086E-006                 0.     
                 0.       8.619452081250262E-009  3.182059430504238E-006
  2.168562604927664E-005  1.170699081184567E-006  2.612442220547591E-007
  1.182547858814530E-006  2.595548025830086E-007                 0.     
  6.904109787066224E-009  2.888483142970168E-006  2.079127291652283E-005
  1.088738500321718E-006  2.781101039582961E-007  1.086182901723012E-006
  2.639534473724776E-007                 0.       6.758934301164670E-009
  2.731157249388993E-006  2.049965567923436E-005  1.027596981232289E-006
  2.959079363609462E-007  1.017539064111380E-006  2.821093104812292E-007
                 0.       6.871223542581823E-009  2.637512992327701E-006
  2.063160787793346E-005  9.785042145544198E-007  3.143156483607451E-007
  9.648395783435802E-007  3.013972069619398E-007                 0.     
  7.116353892911430E-009  2.573865385203835E-006  2.115793843566524E-005
  9.415944087402989E-007  3.332084734997671E-007  9.273175853007992E-007
  3.213064563159827E-007                 0.       7.444213985727121E-009
  2.538850275641074E-006  2.196339759858047E-005  9.165471836132326E-007
  3.518903529074815E-007  9.041400520475944E-007  3.415834806427212E-007
                 0.       7.822512470498479E-009  2.530303116431246E-006
  2.293402618927765E-005  9.022706299285705E-007  3.691811378704392E-007
  8.938469926124258E-007  3.614130645034810E-007                 0.     
  8.242159400411186E-009  2.543658867582344E-006  2.398540061937902E-005
  8.970881456691506E-007  3.835909085221034E-007  8.946312908863202E-007
  3.794761501640920E-007                 0.       8.719359869182535E-009
  2.572652309996758E-006  2.513057691826803E-005  8.992048188362425E-007
  3.933785426547925E-007  9.045396939225931E-007  3.941295465618348E-007
                 0.       9.289564526931276E-009  2.610215722026687E-006
  2.656498603649422E-005  9.073252647102926E-007  3.968405301770101E-007
  9.220994335822979E-007  4.035431730503483E-007                 0.     
  1.000624376166961E-008  2.650147066123511E-006  2.826699647776945E-005
  9.215345637972881E-007  3.932377981008674E-007  9.468445057950401E-007
  4.060454079993850E-007                 0.       1.094654997092272E-008
  2.689800485947778E-006  3.057804766004919E-005  9.517725277081796E-007
  3.915287289836186E-007  9.861562671618707E-007  4.012747132796833E-007
                 0.       1.230692627066305E-008  2.755408643421303E-006
  3.370240538465394E-005  1.146503775114668E-006                 0.     
  9.990059672851020E-007  3.991910283780981E-007                 0.     
  1.575824575168717E-008  2.574547511378391E-006  3.778388908982433E-005
  1.569569320093214E-006  2.627096535392214E-007  1.424059909391806E-006
                 0.                      0.       8.572552937430359E-009
  3.272838368237623E-006  2.132896220102386E-005  1.168564120292822E-006
  2.682728289726021E-007  1.179102609121998E-006  2.638948194961950E-007
                 0.       6.624404148371505E-009  2.893793400438756E-006
  2.021118960743988E-005  1.068455190353205E-006  2.872630648387835E-007
  1.067445767377285E-006  2.703257203752067E-007                 0.     
  6.388101174119543E-009  2.706995632130615E-006  1.966434278574676E-005
  9.984561285027336E-007  3.063549001014444E-007  9.896667043598162E-007
  2.906818760008995E-007                 0.       6.431216433371556E-009
  2.598716015768439E-006  1.959238354072034E-005  9.456054848888707E-007
  3.251570565736547E-007  9.327321070371775E-007  3.114022359838380E-007
                 0.       6.623947869872413E-009  2.528803230692023E-006
  2.001646861593277E-005  9.082337702026280E-007  3.438730026131633E-007
  8.944618601156648E-007  3.318666544859303E-007                 0.     
  6.911162804821689E-009  2.492883224717751E-006  2.068291350510999E-005
  8.851539640247255E-007  3.618645094130551E-007  8.730048134973606E-007
  3.521251311701234E-007                 0.       7.257705953979841E-009
  2.487261772584023E-006  2.152487599120477E-005  8.749581320462738E-007
  3.782754488356613E-007  8.666574650903179E-007  3.714656328870629E-007
                 0.       7.656033689066670E-009  2.507243950844806E-006
  2.255295430504767E-005  8.761202420895710E-007  3.915516210522542E-007
  8.739579959700560E-007  3.889296429677742E-007                 0.     
  8.126322407439488E-009  2.547364759480212E-006  2.373660079768221E-005
  8.871080442179581E-007  3.999562506897827E-007  8.932825400840144E-007
  4.027876670923948E-007                 0.       8.711232303755773E-009
  2.601081696836122E-006  2.523302769378822E-005  9.069315022288002E-007
  4.014865158256348E-007  9.234007079544496E-007  4.111598111871663E-007
                 0.       9.477273883152598E-009  2.662417226672348E-006
  2.709244443120066E-005  9.355477751057501E-007  3.950003450086812E-007
  9.641521205839270E-007  4.119598232272165E-007                 0.     
  1.052292412658481E-008  2.728126534798043E-006  2.972690448103092E-005
  9.804835980221585E-007  3.869399682625066E-007  1.025479140111505E-006
  4.042910958304901E-007                 0.       1.207715616179535E-008
  2.821604683796144E-006  3.337562157455800E-005  1.168712029081677E-006
                 0.       1.092125515747022E-006  3.957969286481573E-007
                 0.       1.611086158728107E-008  2.687290489897629E-006
  3.873170680672764E-005  1.590560621934762E-006  2.718729873529587E-007
  1.398511767835849E-006                 0.                      0.     
  8.313634428327505E-009  3.276960507478768E-006  2.061638398266481E-005
  1.156454385011463E-006  2.773349483225023E-007  1.175006344312810E-006
  2.714881620022251E-007                 0.       6.272465276325229E-009
  2.893613769194836E-006  1.941744114681039E-005  1.044548108920810E-006
  2.978290538790888E-007  1.052064370810176E-006  2.776095003481264E-007
                 0.       5.963913878173580E-009  2.684778345231798E-006
  1.860094863697006E-005  9.677025037331720E-007  3.176428651690755E-007
  9.678792668206276E-007  2.995301352997904E-007                 0.     
  5.960578928979149E-009  2.565437980097248E-006  1.843338371026080E-005
  9.120089924779375E-007  3.365810772411599E-007  9.070886375779248E-007
  3.214841081581585E-007                 0.       6.118577277611129E-009
  2.490128672479972E-006  1.873996231066938E-005  8.744298977394910E-007
  3.551006055816055E-007  8.638239583783555E-007  3.427850111076042E-007
                 0.       6.371010825668002E-009  2.449585016710599E-006
  1.929915544151002E-005  8.528907160575947E-007  3.728695905417447E-007
  8.396799662722186E-007  3.632594962430086E-007                 0.     
  6.682637233466698E-009  2.442751415842758E-006  2.010921058432849E-005
  8.458443602701132E-007  3.889131075057364E-007  8.363956121890741E-007
  3.825947845173796E-007                 0.       7.047978934915637E-009
  2.468518954366003E-006  2.105692405909641E-005  8.521268066142609E-007
  4.018286928697754E-007  8.489507002468795E-007  4.000265977493887E-007
                 0.       7.488482577475381E-009  2.518577669711986E-006
  2.217856712689389E-005  8.706086069715331E-007  4.097266740208280E-007
  8.764374491906576E-007  4.139523195600657E-007                 0.     
  8.055055325922369E-009  2.587493981706065E-006  2.364834617306664E-005
  9.006804485623471E-007  4.103602393859767E-007  9.181277680470959E-007
  4.222502952115864E-007                 0.       8.827052661958417E-009
  2.669713563992419E-006  2.561526525062185E-005  9.428227295997994E-007
  4.025954641728804E-007  9.737960040076448E-007  4.224899557782741E-007
                 0.       9.920377130023256E-009  2.762148942978027E-006
  2.837809777309184E-005  1.007069608199419E-006  3.961052537523510E-007
  1.050794186827987E-006  4.136934840210206E-007                 0.     
  1.157784829708377E-008  2.891289291699151E-006  3.235515776106154E-005
  1.299712172517290E-006                 0.       1.057430047153862E-006
  4.065706837697928E-007                 0.       1.591160119366694E-008
  2.793883068987783E-006  3.743691673527110E-005  1.590273077884906E-006
  2.787610793369652E-007  1.427499770618819E-006                 0.     
                 0.       8.089996188665870E-009  3.312157821905068E-006
  2.016893503903296E-005  1.143820878927205E-006  2.836887433007942E-007
  1.165093174387742E-006  2.761621914176566E-007                 0.     
  5.836903455919193E-009  2.881249447084316E-006  1.828265834307494E-005
  1.022840821599571E-006  3.023809136568024E-007  1.024907308078107E-006
  2.821923465516277E-007                 0.       5.474581144786415E-009
  2.644048309223741E-006  1.715883991558245E-005  9.421622759623325E-007
  3.208590198023864E-007  9.343047578789855E-007  3.029686242941331E-007
                 0.       5.448879827645450E-009  2.511901202899096E-006
  1.682469251399078E-005  8.843798722541941E-007  3.405633386269897E-007
  8.718397329438488E-007  3.246295583449452E-007                 0.     
  5.591004395111765E-009  2.433266988530819E-006  1.711222909363431E-005
  8.430550524391800E-007  3.676282712878455E-007  8.298898863024553E-007
  3.485213674254677E-007                 0.       5.831484333830481E-009
  2.401456972333729E-006  1.775490396661493E-005  8.183758646996081E-007
  3.853376009500129E-007  8.030499407726204E-007  3.772182876982670E-007
                 0.       6.109625675863706E-009  2.396960763358023E-006
  1.863270825729063E-005  8.136875306441386E-007  4.015199269881288E-007
  8.019142675685471E-007  3.951360052649214E-007                 0.     
  6.432835588387005E-009  2.425882823815683E-006  1.949877426023872E-005
  8.238291181717637E-007  4.147018522978946E-007  8.183296853477950E-007
  4.130685736932990E-007                 0.       6.825027056680523E-009
  2.484346556929240E-006  2.054415248520444E-005  8.483553602399196E-007
  4.229451597699687E-007  8.524942775907986E-007  4.277748915905654E-007
                 0.       7.342452999651878E-009  2.567033569403831E-006
  2.195902626374122E-005  8.872879653638279E-007  4.236648518892662E-007
  9.047447652175165E-007  4.370161579319559E-007                 0.     
  8.076643574181396E-009  2.669654938600343E-006  2.387309190084082E-005
  9.413218318581285E-007  4.151778269099077E-007  9.755307380330647E-007
  4.378161441978402E-007                 0.       9.163090590658216E-009
  2.788957702838584E-006  2.671950354457219E-005  1.018210343803153E-006
  4.038173690534168E-007  1.075348899845395E-006  4.283807400506045E-007
                 0.       1.088532681985464E-008  2.948216667012964E-006
  3.091360838620343E-005  1.305411275728061E-006                 0.     
  1.136254852631061E-006  4.160669800584602E-007                 0.     
  1.574973884570960E-008  2.887734880343618E-006  3.720548075293568E-005
  1.649284916139116E-006  2.917826860971764E-007  1.425946484949372E-006
                 0.                      0.       7.711085232747070E-009
  3.381892535001140E-006  1.890403141342487E-005  1.122206290831865E-006
  2.968425754562105E-007  1.137646083332110E-006  2.894305978493423E-007
                 0.       5.328663616483119E-009  2.857686802576719E-006
  1.698641954364558E-005  9.889875489970233E-007  3.171907503188401E-007
  9.816594008893642E-007  2.964912455620180E-007                 0.     
  4.966852784024516E-009  2.595134117003595E-006  1.588249335317041E-005
  9.051356004529117E-007  3.375873595926350E-007  8.860533610643897E-007
  3.196405657242937E-007                 0.       4.947221683808792E-009
  2.459121199302541E-006  1.553894958466229E-005  8.475514078046123E-007
  3.581088750993644E-007  8.240878699581287E-007  3.427347621525995E-007
                 0.       5.086498123454652E-009  2.383438358949746E-006
  1.585582091370086E-005  8.083315332913664E-007  3.816370797219485E-007
  7.863210166743794E-007  3.655897826299404E-007                 0.     
  5.306129483870388E-009  2.353298171204024E-006  1.647970265128342E-005
  7.807590991338773E-007  4.000771800920782E-007  7.622738485481389E-007
  3.902960697443324E-007                 0.       5.553759405011340E-009
  2.345332365312007E-006  1.712822679660372E-005  7.776286973187213E-007
  4.166132054690795E-007  7.623182634718965E-007  4.098083804795534E-007
                 0.       5.827897997908867E-009  2.378852539154764E-006
  1.790600758464197E-005  7.902826828502424E-007  4.306388296059627E-007
  7.809229856157980E-007  4.283880223035125E-007                 0.     
  6.156626772054231E-009  2.443395766170783E-006  1.884836655653017E-005
  8.191767514208902E-007  4.399977340987485E-007  8.197552651373563E-007
  4.445219363593381E-007                 0.       6.599106846669118E-009
  2.537530539485072E-006  2.006685163836725E-005  8.653744925262750E-007
  4.418694043969380E-007  8.808452044511796E-007  4.556929998764883E-007
                 0.       7.252944293924052E-009  2.659206433309828E-006
  2.189862292963082E-005  9.306519234562291E-007  4.345412546959534E-007
  9.660244107612744E-007  4.584749857104087E-007                 0.     
  8.271890657765796E-009  2.807191945177951E-006  2.465466069545808E-005
  1.026344942276932E-006  4.294916763732756E-007  1.083805137945319E-006
  4.507074232163538E-007                 0.       9.951220957158602E-009
  3.011160463447138E-006  2.874003310205770E-005  1.431799276822128E-006
                 0.       1.081572027544083E-006  4.448829981146967E-007
                 0.       1.493342187400676E-008  2.986473821229923E-006
  3.429633215903293E-005  1.693058817235953E-006  3.140727329872537E-007
  1.357349047174409E-006                 0.                      0.     
  7.144290817203013E-009  3.378222292038627E-006  1.717593291706270E-005
  1.081845590332788E-006  3.151012424311506E-007  1.097316615245694E-006
  3.105501268305436E-007                 0.       4.783730954298426E-009
  2.815349157006059E-006  1.558639645969739E-005  9.395761153857611E-007
  3.366460407387826E-007  9.302819443427815E-007  3.146535278035303E-007
                 0.       4.451498622784565E-009  2.530998685506101E-006
  1.459342839851062E-005  8.543491375150079E-007  3.582503618929289E-007
  8.327727086021087E-007  3.396465770283196E-007                 0.     
  4.465436152013781E-009  2.394829512079602E-006  1.439108870702093E-005
  7.988459132785223E-007  3.784425525584927E-007  7.731222637522192E-007
  3.637566320837957E-007                 0.       4.615635796616724E-009
  2.324255727862616E-006  1.469956977011036E-005  7.637589437877992E-007
  3.990136267962233E-007  7.389641037845449E-007  3.853825820078277E-007
                 0.       4.818870444041612E-009  2.297631155213788E-006
  1.527498758656664E-005  7.394539792178776E-007  4.178323272025715E-007
  7.170194317788581E-007  4.069674380013939E-007                 0.     
  5.032949178901337E-009  2.292202885054783E-006  1.577678299172761E-005
  7.371080091391819E-007  4.349694146140431E-007  7.173602690241766E-007
  4.272501181738225E-007                 0.       5.255302442515499E-009
  2.328080008293017E-006  1.639280279922609E-005  7.507823031530427E-007
  4.502019584158558E-007  7.361430050026275E-007  4.465434615862098E-007
                 0.       5.511343640863596E-009  2.395606940310577E-006
  1.715095461697000E-005  7.819461911440215E-007  4.612978907336817E-007
  7.765924020608161E-007  4.644057090622458E-007                 0.     
  5.855527735707584E-009  2.496914520234595E-006  1.819808849496612E-005
  8.330488163655659E-007  4.653134653607228E-007  8.437316186139865E-007
  4.783685622158391E-007                 0.       6.390083362324150E-009
  2.634268266547830E-006  1.975713394850373E-005  9.075035814668023E-007
  4.598350150471550E-007  9.427781486217938E-007  4.846452394611586E-007
                 0.       7.284897802591082E-009  2.810435515159523E-006
  2.223792866077377E-005  1.015879850059858E-006  4.513772192525699E-007
  1.088621733400393E-006  4.795642151120662E-007                 0.     
  8.893623138665118E-009  3.054338992571022E-006  2.634589549054876E-005
  1.425934140662253E-006                 0.       1.144149587877704E-006
  4.698784280040235E-007                 0.       1.442679624287404E-008
  3.067232308302183E-006  3.231143420547459E-005  1.661482705995400E-006
  3.379700087797234E-007  1.321527536411903E-006                 0.     
                 0.       6.636775952334667E-009  3.333759401797644E-006
  1.594353160256140E-005  1.029804481759893E-006  3.379220707663967E-007
  1.051774065758054E-006  3.328020189792855E-007                 0.     
  4.214339911415133E-009  2.761740619498859E-006  1.417109436891535E-005
  8.825714205205163E-007  3.606049028455609E-007  8.689456232642694E-007
  3.378549973602140E-007                 0.       3.934325236612388E-009
  2.458830454008516E-006  1.328464208609955E-005  7.991837695068400E-007
  3.829848646043615E-007  7.726079069695370E-007  3.649999124482928E-007
                 0.       4.008730107899611E-009  2.328724916982804E-006
  1.322979222381141E-005  7.473488575681025E-007  4.025521098724303E-007
  7.175434422223010E-007  3.894805421878562E-007                 0.     
  4.184832500705332E-009  2.266205360300582E-006  1.357268925359131E-005
  7.161170971004070E-007  4.207490058294455E-007  6.874061840996823E-007
  4.094559978129936E-007                 0.       4.380736454990203E-009
  2.243409087916731E-006  1.405268825822987E-005  6.944095410047481E-007
  4.397933662576606E-007  6.677232833033826E-007  4.281879786821613E-007
                 0.       4.565749107022564E-009  2.240144590713577E-006
  1.450818090546666E-005  6.922267618353528E-007  4.576346591808367E-007
  6.675367745452117E-007  4.485923843624831E-007                 0.     
  4.737407752439936E-009  2.276388097743409E-006  1.501255954172535E-005
  7.053028534686476E-007  4.742068168386596E-007  6.841981975652902E-007
  4.683333135940353E-007                 0.       4.916579999189937E-009
  2.342835959013806E-006  1.558778215645781E-005  7.359898545651829E-007
  4.874806072864426E-007  7.224403920115055E-007  4.877617492164896E-007
                 0.       5.149680450713517E-009  2.444991239657593E-006
  1.639443370029331E-005  7.887555934229309E-007  4.945928001745321E-007
  7.903628356590648E-007  5.050226312121346E-007                 0.     
  5.530369257399354E-009  2.590897744079329E-006  1.758783031470378E-005
  8.699192555357719E-007  4.939433190985620E-007  8.990065393640494E-007
  5.165290158472192E-007                 0.       6.233876652272700E-009
  2.793085294110139E-006  1.976461222381914E-005  9.976970288214194E-007
  5.001591688896147E-007  1.069209143447670E-006  5.186306561327956E-007
                 0.       7.637869656393147E-009  3.102253105750995E-006
  2.342866232345992E-005  1.545312183455147E-006                 0.     
  1.067966970418775E-006  5.247314175957392E-007                 0.     
  1.300825810417818E-008  3.162326529130508E-006  2.769353637313797E-005
  1.657863962443266E-006  3.703831948807619E-007  1.331250398365533E-006
                 0.                      0.       6.054111669972535E-009
  3.371114559732048E-006  1.437880577033707E-005  9.696467105063395E-007
  3.681746655830064E-007  9.988625825995634E-007  3.638267176186789E-007
                 0.       3.585923098290993E-009  2.708709796556647E-006
  1.260208713322892E-005  8.169649103653352E-007  3.910206027062775E-007
  7.980687526796524E-007  3.702701573269608E-007                 0.     
  3.433412316432499E-009  2.384204652115640E-006  1.205514522275166E-005
  7.386467301477452E-007  4.136616774050617E-007  7.067364580657651E-007
  3.985624333155582E-007                 0.       3.599776942234977E-009
  2.265774556728110E-006  1.217200551858117E-005  6.922872348112275E-007
  4.322220691376684E-007  6.588726609321824E-007  4.221717505355057E-007
                 0.       3.813360651790383E-009  2.214130400698742E-006
  1.260034227828787E-005  6.652213721259789E-007  4.485218951575743E-007
  6.331844424955047E-007  4.397373107250766E-007                 0.     
  4.008509667714593E-009  2.195634240073411E-006  1.306839541059446E-005
  6.462421996925976E-007  4.675728635492150E-007  6.161314129089734E-007
  4.556873434355246E-007                 0.       4.170569623167536E-009
  2.194903907275940E-006  1.344228034132126E-005  6.437234412124770E-007
  4.859229980717106E-007  6.150217112770009E-007  4.754041427235427E-007
                 0.       4.296934046383278E-009  2.229621823814274E-006
  1.382559073374352E-005  6.545628647897810E-007  5.041322635092371E-007
  6.274812643441376E-007  4.949267261103046E-007                 0.     
  4.403901991312381E-009  2.290907949742279E-006  1.421579744256263E-005
  6.818709113985908E-007  5.196819302812426E-007  6.593371108142150E-007
  5.155779775706320E-007                 0.       4.522908954276376E-009
  2.386571257610523E-006  1.470185656618581E-005  7.314926137567273E-007
  5.303557565359405E-007  7.209162926798502E-007  5.357272229283318E-007
                 0.       4.728835673956945E-009  2.529099243198961E-006
  1.555017900080599E-005  8.132784588210262E-007  5.357909112798543E-007
  8.317890877908185E-007  5.535063346920701E-007                 0.     
  5.184150497251353E-009  2.746024301957884E-006  1.718936455039890E-005
  9.512870672605180E-007  5.434968276674935E-007  1.039211788120213E-006
  5.661331945664471E-007                 0.       6.335687240992103E-009
  3.114199212540347E-006  2.025966703911235E-005  1.524281121438780E-006
                 0.       1.104734432959596E-006  5.763413322350003E-007
                 0.       1.209798560857922E-008  3.227922449982687E-006
  2.578709265749755E-005  1.735490317032873E-006  4.356064237364636E-007
  1.225219367597429E-006                 0.                      0.     
  5.149089416788164E-009  3.405971135558365E-006  1.135741534250143E-005
  9.002455340872395E-007  4.146186772930077E-007  9.456447271521242E-007
  4.288525709120098E-007                 0.       2.986051784592625E-009
  2.696308588341925E-006  1.078265013138863E-005  7.455253804600838E-007
  4.343886024672589E-007  7.361265431578028E-007  4.233356093383950E-007
                 0.       3.019437474381180E-009  2.346419190499919E-006
  1.095290445179068E-005  6.749370898103861E-007  4.549590132684181E-007
  6.497036917833664E-007  4.480747756652203E-007                 0.     
  3.290677206870189E-009  2.235236678069688E-006  1.140011235534172E-005
  6.356463784669533E-007  4.714148996461354E-007  6.103261027825363E-007
  4.666855942048631E-007                 0.       3.540546441457368E-009
  2.192121359966168E-006  1.193473928475588E-005  6.128094934339440E-007
  4.864937772794486E-007  5.876867966224424E-007  4.803234494770134E-007
                 0.       3.735203272465859E-009  2.175751540554957E-006
  1.239162485290854E-005  5.967758463121643E-007  5.049144125696897E-007
  5.724733260434132E-007  4.937636696393465E-007                 0.     
